Layer,Elno,Text,Vnflag,Angle,RecordType,DataType,DataKind
"7312","08NE213-7312-0330","80.3","0","0",E7,注記,"4"
"7312","08NE213-7312-0331","121.8","0","0",E7,注記,"4"
"7312","08NE213-7312-0332","77.4","0","0",E7,注記,"4"
"7312","08NE213-7312-0333","83.4","0","0",E7,注記,"4"
"7312","08NE213-7312-0334","73.6","0","0",E7,注記,"4"
"7312","08NE213-7312-0335","75.5","0","0",E7,注記,"4"
"7312","08NE213-7312-0336","82.6","0","0",E7,注記,"4"
"7312","08NE213-7312-0337","120.3","0","0",E7,注記,"4"
"7312","08NE213-7312-0338","116.4","0","0",E7,注記,"4"
"7312","08NE213-7312-0339","69.5","0","0",E7,注記,"4"
"7312","08NE213-7312-0340","46.2","0","0",E7,注記,"4"
"7312","08NE213-7312-0341","46.9","0","0",E7,注記,"4"
"7312","08NE213-7312-0342","34.9","0","0",E7,注記,"4"
"7312","08NE213-7312-0343","38.3","0","0",E7,注記,"4"
"7312","08NE213-7312-0344","34.3","0","0",E7,注記,"4"
"7312","08NE213-7312-0345","59.1","0","0",E7,注記,"4"
"7312","08NE213-7312-0346","66.1","0","0",E7,注記,"4"
"7312","08NE213-7312-0347","61.4","0","0",E7,注記,"4"
"7312","08NE213-7312-0348","28.5","0","0",E7,注記,"4"
"7312","08NE213-7312-0349","31.1","0","0",E7,注記,"4"
"7312","08NE213-7312-0350","54.7","0","0",E7,注記,"4"
"7312","08NE213-7312-0351","58.1","0","0",E7,注記,"4"
"7312","08NE213-7312-0352","74.4","0","0",E7,注記,"4"
"7312","08NE213-7312-0353","84.5","0","0",E7,注記,"4"
"7312","08NE213-7312-0354","61.3","0","0",E7,注記,"4"
"7312","08NE213-7312-0355","40.6","0","0",E7,注記,"4"
"7312","08NE213-7312-0356","64.7","0","0",E7,注記,"4"
"7312","08NE213-7312-0357","65.0","0","0",E7,注記,"4"
"7312","08NE213-7312-0358","56.6","0","0",E7,注記,"4"
"7312","08NE213-7312-0359","30.3","0","0",E7,注記,"4"
"7312","08NE213-7312-0360","47.1","0","0",E7,注記,"4"
"7312","08NE213-7312-0361","52.8","0","0",E7,注記,"4"
"7312","08NE213-7312-0362","29.5","0","0",E7,注記,"4"
"7312","08NE213-7312-0363","22.9","0","0",E7,注記,"4"
"7312","08NE213-7312-0364","25.9","0","0",E7,注記,"4"
"7312","08NE213-7312-0365","73.3","0","0",E7,注記,"4"
"7312","08NE213-7312-0366","79.2","0","0",E7,注記,"4"
"7312","08NE213-7312-0367","57.7","0","0",E7,注記,"4"
"7312","08NE213-7312-0368","72.3","0","0",E7,注記,"4"
"7312","08NE213-7312-0369","54.5","0","0",E7,注記,"4"
"7312","08NE213-7312-0370","102.9","0","0",E7,注記,"4"
"7312","08NE213-7312-0371","114.1","0","0",E7,注記,"4"
"7312","08NE213-7312-0372","72.3","0","0",E7,注記,"4"
"7312","08NE213-7312-0373","67.9","0","0",E7,注記,"4"
"7312","08NE213-7312-0374","65.1","0","0",E7,注記,"4"
"7312","08NE213-7312-0375","74.6","0","0",E7,注記,"4"
"7312","08NE213-7312-0376","60.8","0","0",E7,注記,"4"
"7312","08NE213-7312-0377","53.1","0","0",E7,注記,"4"
"7312","08NE213-7312-0378","69.5","0","0",E7,注記,"4"
"7312","08NE213-7312-0379","91.5","0","0",E7,注記,"4"
"7312","08NE213-7312-0380","107.3","0","0",E7,注記,"4"
"7312","08NE213-7312-0381","109.5","0","0",E7,注記,"4"
"7312","08NE213-7312-0382","56.4","0","0",E7,注記,"4"
"7312","08NE213-7312-0383","39.4","0","0",E7,注記,"4"
"7312","08NE213-7312-0384","61.3","0","0",E7,注記,"4"
"7312","08NE213-7312-0385","52.3","0","0",E7,注記,"4"
"7312","08NE213-7312-0386","34.8","0","0",E7,注記,"4"
"7312","08NE213-7312-0387","45.5","0","0",E7,注記,"4"
"7312","08NE213-7312-0388","84.2","0","0",E7,注記,"4"
"7312","08NE213-7312-0389","76.9","0","0",E7,注記,"4"
"7312","08NE213-7312-0390","114.3","0","0",E7,注記,"4"
"7312","08NE213-7312-0391","79.1","0","0",E7,注記,"4"
"8111","08NE213-8111-0001",清水区,"0","0",E7,注記,"4"
"8114","08NE213-8114-0001",由比町屋原,"0","0",E7,注記,"4"
"8114","08NE213-8114-0002",由比東山寺,"0","0",E7,注記,"4"
"8114","08NE213-8114-0003",由比,"0","0",E7,注記,"4"
"8114","08NE213-8114-0004",由比北田,"0","0",E7,注記,"4"
"8114","08NE213-8114-0005",由比町屋原,"0","0",E7,注記,"4"
"8114","08NE213-8114-0006",由比八千代,"0","0",E7,注記,"4"
"8114","08NE213-8114-0007",由比阿僧,"0","0",E7,注記,"4"
"8114","08NE213-8114-0008",由比西山寺,"0","0",E7,注記,"4"
"8115","08NE213-8115-0001",白井沢,"0","0",E7,注記,"4"
"8115","08NE213-8115-0002",東内,"0","0",E7,注記,"4"
"8115","08NE213-8115-0003",林香平,"0","0",E7,注記,"4"
"8121","08NE213-8121-0001",主要地方道富士富士宮由比線,"0","-64",E7,注記,"4"
"8121","08NE213-8121-0002",県道富士由比線,"0","27",E7,注記,"4"
"8123","08NE213-8123-0001",東海道新幹線,"0","40",E7,注記,"4"
"8125","08NE213-8125-0001",妙沢橋,"0","0",E7,注記,"4"
"8125","08NE213-8125-0002",白井沢橋,"1","-90",E7,注記,"4"
"8125","08NE213-8125-0003",正直橋,"0","0",E7,注記,"4"
"8125","08NE213-8125-0004",野多沢橋,"1","-90",E7,注記,"4"
"8125","08NE213-8125-0005",又木沢２号橋,"1","-90",E7,注記,"4"
"8125","08NE213-8125-0006",滝沢橋,"1","-90",E7,注記,"4"
"8125","08NE213-8125-0007",天神橋,"1","-90",E7,注記,"4"
"8125","08NE213-8125-0008",玉鉾橋,"0","26",E7,注記,"4"
"8125","08NE213-8125-0009",湯ノ本橋,"0","0",E7,注記,"4"
"8125","08NE213-8125-0010",西山寺橋,"1","-90",E7,注記,"4"
"8125","08NE213-8125-0011",曙橋,"0","0",E7,注記,"4"
"8125","08NE213-8125-0012",大桁橋,"0","0",E7,注記,"4"
"8125","08NE213-8125-0013",北条橋,"1","-90",E7,注記,"4"
"8125","08NE213-8125-0014",西光寺橋,"1","-90",E7,注記,"4"
"8125","08NE213-8125-0015",曙大橋,"0","-19",E7,注記,"4"
"8125","08NE213-8125-0016",北沢橋,"0","0",E7,注記,"4"
"8125","08NE213-8125-0017",天神橋,"0","0",E7,注記,"4"
"8125","08NE213-8125-0018",牛沢橋,"0","0",E7,注記,"4"
"8125","08NE213-8125-0019",正月橋,"1","-90",E7,注記,"4"
"8126","08NE213-8126-0001",蒲原トンネル,"0","30",E7,注記,"4"
"8131","08NE213-8131-0001",中央こども園,"0","0",E7,注記,"4"
"8131","08NE213-8131-0002",西山寺配水池,"0","0",E7,注記,"4"
"8131","08NE213-8131-0003",由比プール,"1","-90",E7,注記,"4"
"8131","08NE213-8131-0004",由比こども園,"1","-90",E7,注記,"4"
"8131","08NE213-8131-0005",薬師堂,"1","-90",E7,注記,"4"
"8131","08NE213-8131-0006",由比郵便局,"1","-90",E7,注記,"4"
"8131","08NE213-8131-0007",第六天神社,"0","0",E7,注記,"4"
"8131","08NE213-8131-0008",市営阿僧団地,"0","0",E7,注記,"4"
"8131","08NE213-8131-0009",由比小学校,"0","0",E7,注記,"4"
"8131","08NE213-8131-0010",プール,"1","-90",E7,注記,"4"
"8131","08NE213-8131-0011",由比,"0","0",E7,注記,"4"
"8131","08NE213-8131-0012",由比町商工会,"1","-90",E7,注記,"4"
"8131","08NE213-8131-0013",由比中学校,"0","0",E7,注記,"4"
"8131","08NE213-8131-0014",由比体育館,"1","-90",E7,注記,"4"
"8131","08NE213-8131-0015",釋迦堂,"1","-90",E7,注記,"4"
"8131","08NE213-8131-0016",北野天神宮,"1","-90",E7,注記,"4"
"8131","08NE213-8131-0017",ワークホーム結,"1","-90",E7,注記,"4"
"8131","08NE213-8131-0018",由比子育て,"0","0",E7,注記,"4"
"8131","08NE213-8131-0019",支援センター,"0","0",E7,注記,"4"
"8131","08NE213-8131-0020",ふれあい,"0","0",E7,注記,"4"
"8131","08NE213-8131-0021",由比事務所,"0","0",E7,注記,"4"
"8131","08NE213-8131-0022",由比小,"1","-90",E7,注記,"4"
"8131","08NE213-8131-0023",西山神社,"1","-90",E7,注記,"4"
"8131","08NE213-8131-0024",由比阿僧配水池,"1","-90",E7,注記,"4"
"8131","08NE213-8131-0025",特別養護老人ホーム,"0","0",E7,注記,"4"
"8131","08NE213-8131-0026",浜石の郷,"0","0",E7,注記,"4"
"8131","08NE213-8131-0027",古立大橋,"1","-90",E7,注記,"4"
"8131","08NE213-8131-0028",常圓寺,"1","-90",E7,注記,"4"
"8131","08NE213-8131-0029",古立橋,"1","-90",E7,注記,"4"
"8131","08NE213-8131-0030",由比阿僧,"0","0",E7,注記,"4"
"8131","08NE213-8131-0031",送水ポンプ場,"0","0",E7,注記,"4"
"8131","08NE213-8131-0032",菅原天神宮,"0","0",E7,注記,"4"
"8131","08NE213-8131-0033",林香寺,"0","0",E7,注記,"4"
"8131","08NE213-8131-0034",阿蘇宇神社,"1","-90",E7,注記,"4"
"8151","08NE213-8151-0001",矢野沢,"1","-105",E7,注記,"4"
"8151","08NE213-8151-0002",由比川,"1","-72",E7,注記,"4"
"8151","08NE213-8151-0003",滝沢,"0","23",E7,注記,"4"
"8151","08NE213-8151-0004",寺下沢,"0","-40",E7,注記,"4"
"8151","08NE213-8151-0005",長野沢,"1","-54",E7,注記,"4"
"8151","08NE213-8151-0006",矢野沢,"1","-66",E7,注記,"4"
"8151","08NE213-8151-0007",和瀬川,"0","-8",E7,注記,"4"
"8151","08NE213-8151-0008",野多沢,"1","-61",E7,注記,"4"
"8151","08NE213-8151-0009",白井沢,"1","-69",E7,注記,"4"
"8151","08NE213-8151-0010",北沢,"0","33",E7,注記,"4"
"8151","08NE213-8151-0011",滝沢１号,"0","23",E7,注記,"4"
"8151","08NE213-8151-0012",和瀬川,"0","-22",E7,注記,"4"
"8151","08NE213-8151-0013",妙沢,"0","-44",E7,注記,"4"
"8151","08NE213-8151-0014",牛沢,"1","-120",E7,注記,"4"
"8151","08NE213-8151-0015",又木沢,"1","-48",E7,注記,"4"
"8162","08NE213-8162-0001",公園,"0","0",E7,注記,"4"
"8162","08NE213-8162-0002",スポーツ広場,"1","-90",E7,注記,"4"
"8162","08NE213-8162-0003",由比川河川敷,"1","-90",E7,注記,"4"
"8162","08NE213-8162-0004",阿僧公園,"0","0",E7,注記,"4"
"8162","08NE213-8162-0005",西山寺,"0","0",E7,注記,"4"
"8162","08NE213-8162-0006",コミュニティ広場,"0","0",E7,注記,"4"
"8162","08NE213-8162-0007",陣笠山公園,"0","0",E7,注記,"4"
"8162","08NE213-8162-0008",テニスコート,"1","-90",E7,注記,"4"
"8162","08NE213-8162-0009",ゲートボール場,"1","-90",E7,注記,"4"
"7101","08NE214-7101-0002","120","0","-15",E7,注記,"4"
"7101","08NE214-7101-0003","70","0","32",E7,注記,"4"
"7101","08NE214-7101-0004","40","0","1",E7,注記,"4"
"7101","08NE214-7101-0005","50","0","19",E7,注記,"4"
"7101","08NE214-7101-0006","130","0","-15",E7,注記,"4"
"7101","08NE214-7101-0007","40","0","-9",E7,注記,"4"
"7101","08NE214-7101-0008","70","0","-25",E7,注記,"4"
"7101","08NE214-7101-0009","70","0","59",E7,注記,"4"
"7101","08NE214-7101-0010","90","0","-19",E7,注記,"4"
"7101","08NE214-7101-0011","60","0","-33",E7,注記,"4"
"7101","08NE214-7101-0012","20","0","20",E7,注記,"4"
"7101","08NE214-7101-0013","70","0","54",E7,注記,"4"
"7101","08NE214-7101-0014","60","0","42",E7,注記,"4"
"7101","08NE214-7101-0015","90","0","40",E7,注記,"4"
"7101","08NE214-7101-0016","100","0","-54",E7,注記,"4"
"7101","08NE214-7101-0017","60","0","66",E7,注記,"4"
"7101","08NE214-7101-0018","90","0","23",E7,注記,"4"
"7101","08NE214-7101-0019","100","0","-52",E7,注記,"4"
"7101","08NE214-7101-0020","110","0","-2",E7,注記,"4"
"7101","08NE214-7101-0021","50","0","20",E7,注記,"4"
"7101","08NE214-7101-0022","80","0","-86",E7,注記,"4"
"7101","08NE214-7101-0023","100","0","-81",E7,注記,"4"
"7101","08NE214-7101-0024","50","0","12",E7,注記,"4"
"7101","08NE214-7101-0025","100","0","62",E7,注記,"4"
"7101","08NE214-7101-0026","50","0","-31",E7,注記,"4"
"7101","08NE214-7101-0027","70","0","26",E7,注記,"4"
"7101","08NE214-7101-0028","70","0","81",E7,注記,"4"
"7101","08NE214-7101-0029","80","0","37",E7,注記,"4"
"7101","08NE214-7101-0030","100","0","-70",E7,注記,"4"
"7101","08NE214-7101-0031","90","0","53",E7,注記,"4"
"7101","08NE214-7101-0032","110","0","30",E7,注記,"4"
"7101","08NE214-7101-0033","70","0","48",E7,注記,"4"
"7101","08NE214-7101-0034","130","0","-34",E7,注記,"4"
"7101","08NE214-7101-0035","50","0","11",E7,注記,"4"
"7101","08NE214-7101-0036","110","0","64",E7,注記,"4"
"7101","08NE214-7101-0037","70","0","42",E7,注記,"4"
"7101","08NE214-7101-0038","130","0","-13",E7,注記,"4"
"7101","08NE214-7101-0039","20","0","1",E7,注記,"4"
"7101","08NE214-7101-0040","80","0","53",E7,注記,"4"
"7101","08NE214-7101-0041","80","0","24",E7,注記,"4"
"7101","08NE214-7101-0042","40","0","-52",E7,注記,"4"
"7101","08NE214-7101-0043","70","0","62",E7,注記,"4"
"7101","08NE214-7101-0044","80","0","-15",E7,注記,"4"
"7101","08NE214-7101-0045","100","0","20",E7,注記,"4"
"7101","08NE214-7101-0046","110","0","32",E7,注記,"4"
"7101","08NE214-7101-0047","10","0","43",E7,注記,"4"
"7101","08NE214-7101-0048","110","0","-58",E7,注記,"4"
"7101","08NE214-7101-0049","110","0","-31",E7,注記,"4"
"7101","08NE214-7101-0050","80","0","25",E7,注記,"4"
"7101","08NE214-7101-0051","110","0","52",E7,注記,"4"
"7101","08NE214-7101-0052","70","0","72",E7,注記,"4"
"7101","08NE214-7101-0053","90","0","-54",E7,注記,"4"
"7101","08NE214-7101-0054","110","0","-61",E7,注記,"4"
"7101","08NE214-7101-0055","80","0","64",E7,注記,"4"
"7101","08NE214-7101-0056","30","0","23",E7,注記,"4"
"7101","08NE214-7101-0057","70","0","8",E7,注記,"4"
"7101","08NE214-7101-0058","80","0","-80",E7,注記,"4"
"7101","08NE214-7101-0059","90","0","11",E7,注記,"4"
"7101","08NE214-7101-0060","100","0","-81",E7,注記,"4"
"7101","08NE214-7101-0061","90","0","27",E7,注記,"4"
"7101","08NE214-7101-0062","60","0","-87",E7,注記,"4"
"7101","08NE214-7101-0063","50","0","52",E7,注記,"4"
"7101","08NE214-7101-0064","80","0","13",E7,注記,"4"
"7101","08NE214-7101-0065","80","0","4",E7,注記,"4"
"7101","08NE214-7101-0066","80","0","23",E7,注記,"4"
"7101","08NE214-7101-0067","90","0","4",E7,注記,"4"
"7101","08NE214-7101-0068","10","0","38",E7,注記,"4"
"7101","08NE214-7101-0069","30","0","83",E7,注記,"4"
"7101","08NE214-7101-0070","20","0","55",E7,注記,"4"
"7101","08NE214-7101-0071","10","0","67",E7,注記,"4"
"7101","08NE214-7101-0072","30","0","-51",E7,注記,"4"
"7101","08NE214-7101-0073","20","0","46",E7,注記,"4"
"7101","08NE214-7101-0074","40","0","73",E7,注記,"4"
"7101","08NE214-7101-0075","60","0","-88",E7,注記,"4"
"7101","08NE214-7101-0076","70","0","75",E7,注記,"4"
"7101","08NE214-7101-0077","30","0","62",E7,注記,"4"
"7101","08NE214-7101-0078","50","0","25",E7,注記,"4"
"7101","08NE214-7101-0079","10","0","40",E7,注記,"4"
"7101","08NE214-7101-0080","20","0","31",E7,注記,"4"
"7101","08NE214-7101-0081","70","0","-78",E7,注記,"4"
"7101","08NE214-7101-0082","60","0","22",E7,注記,"4"
"7101","08NE214-7101-0083","80","0","39",E7,注記,"4"
"7101","08NE214-7101-0707","20","0","-26",E7,注記,"4"
"7102","08NE214-7102-0002","6","0","9",E7,注記,"4"
"7102","08NE214-7102-0003","4","0","5",E7,注記,"4"
"7102","08NE214-7102-0004","2","0","3",E7,注記,"4"
"7301","08NE214-7301-0003","10.5","0","0",E7,注記,"4"
"7301","08NE214-7301-0004","132.7","0","0",E7,注記,"4"
"7302","08NE214-7302-0004","8.53","0","0",E7,注記,"4"
"7302","08NE214-7302-0005","7.61","0","0",E7,注記,"4"
"7302","08NE214-7302-0006","8.92","0","0",E7,注記,"4"
"7302","08NE214-7302-0008","11.02","0","0",E7,注記,"4"
"7311","08NE214-7311-0004","16.6","0","0",E7,注記,"4"
"7311","08NE214-7311-0005","20.4","0","0",E7,注記,"4"
"7311","08NE214-7311-0006","18.3","0","0",E7,注記,"4"
"7311","08NE214-7311-0008","14.7","0","0",E7,注記,"4"
"7311","08NE214-7311-0010","11.5","0","0",E7,注記,"4"
"7312","08NE214-7312-0001","94.4","0","0",E7,注記,"4"
"7312","08NE214-7312-0003","15.5","0","0",E7,注記,"4"
"7312","08NE214-7312-0150","8.5","0","0",E7,注記,"4"
"7312","08NE214-7312-0151","10.8","0","0",E7,注記,"4"
"7312","08NE214-7312-0152","82.5","0","0",E7,注記,"4"
"7312","08NE214-7312-0153","96.5","0","0",E7,注記,"4"
"7312","08NE214-7312-0154","10.9","0","0",E7,注記,"4"
"7312","08NE214-7312-0155","30.1","0","0",E7,注記,"4"
"7312","08NE214-7312-0156","8.4","0","0",E7,注記,"4"
"7312","08NE214-7312-0157","108.5","0","0",E7,注記,"4"
"7312","08NE214-7312-0158","76.5","0","0",E7,注記,"4"
"7312","08NE214-7312-0159","14.4","0","0",E7,注記,"4"
"7312","08NE214-7312-0160","93.3","0","0",E7,注記,"4"
"7312","08NE214-7312-0161","8.5","0","0",E7,注記,"4"
"7312","08NE214-7312-0162","8.1","0","0",E7,注記,"4"
"7312","08NE214-7312-0163","8.9","0","0",E7,注記,"4"
"7312","08NE214-7312-0164","90.4","0","0",E7,注記,"4"
"7312","08NE214-7312-0165","1.9","0","0",E7,注記,"4"
"7312","08NE214-7312-0166","8.8","0","0",E7,注記,"4"
"7312","08NE214-7312-0167","93.0","0","0",E7,注記,"4"
"7312","08NE214-7312-0168","7.9","0","0",E7,注記,"4"
"7312","08NE214-7312-0169","66.1","0","0",E7,注記,"4"
"7312","08NE214-7312-0170","15.7","0","0",E7,注記,"4"
"7312","08NE214-7312-0171","77.6","0","0",E7,注記,"4"
"7312","08NE214-7312-0172","94.9","0","0",E7,注記,"4"
"7312","08NE214-7312-0173","8.4","0","0",E7,注記,"4"
"7312","08NE214-7312-0174","18.6","0","0",E7,注記,"4"
"7312","08NE214-7312-0175","7.0","0","0",E7,注記,"4"
"7312","08NE214-7312-0176","113.0","0","0",E7,注記,"4"
"7312","08NE214-7312-0177","9.3","0","0",E7,注記,"4"
"7312","08NE214-7312-0178","7.2","0","0",E7,注記,"4"
"7312","08NE214-7312-0179","8.8","0","0",E7,注記,"4"
"7312","08NE214-7312-0180","15.2","0","0",E7,注記,"4"
"7312","08NE214-7312-0181","10.8","0","0",E7,注記,"4"
"7312","08NE214-7312-0182","35.7","0","0",E7,注記,"4"
"7312","08NE214-7312-0183","8.9","0","0",E7,注記,"4"
"7312","08NE214-7312-0184","8.6","0","0",E7,注記,"4"
"7312","08NE214-7312-0185","99.6","0","0",E7,注記,"4"
"7312","08NE214-7312-0186","97.4","0","0",E7,注記,"4"
"7312","08NE214-7312-0187","90.4","0","0",E7,注記,"4"
"7312","08NE214-7312-0188","71.4","0","0",E7,注記,"4"
"7312","08NE214-7312-0189","116.1","0","0",E7,注記,"4"
"7312","08NE214-7312-0190","89.2","0","0",E7,注記,"4"
"7312","08NE214-7312-0191","35.2","0","0",E7,注記,"4"
"7312","08NE214-7312-0192","106.7","0","0",E7,注記,"4"
"7312","08NE214-7312-0193","82.6","0","0",E7,注記,"4"
"7312","08NE214-7312-0194","85.7","0","0",E7,注記,"4"
"7312","08NE214-7312-0195","124.4","0","0",E7,注記,"4"
"7312","08NE214-7312-0196","89.4","0","0",E7,注記,"4"
"7312","08NE214-7312-0197","13.5","0","0",E7,注記,"4"
"7312","08NE214-7312-0198","102.9","0","0",E7,注記,"4"
"7312","08NE214-7312-0199","107.3","0","0",E7,注記,"4"
"7312","08NE214-7312-0200","85.0","0","0",E7,注記,"4"
"7312","08NE214-7312-0201","32.1","0","0",E7,注記,"4"
"7312","08NE214-7312-0202","18.6","0","0",E7,注記,"4"
"7312","08NE214-7312-0203","12.8","0","0",E7,注記,"4"
"7312","08NE214-7312-0204","5.7","0","0",E7,注記,"4"
"7312","08NE214-7312-0205","15.3","0","0",E7,注記,"4"
"7312","08NE214-7312-0206","64.4","0","0",E7,注記,"4"
"7312","08NE214-7312-0207","105.3","0","0",E7,注記,"4"
"7312","08NE214-7312-0208","104.6","0","0",E7,注記,"4"
"7312","08NE214-7312-0209","95.6","0","0",E7,注記,"4"
"7312","08NE214-7312-0210","57.3","0","0",E7,注記,"4"
"7312","08NE214-7312-0211","9.4","0","0",E7,注記,"4"
"7312","08NE214-7312-0212","54.1","0","0",E7,注記,"4"
"7312","08NE214-7312-0213","84.4","0","0",E7,注記,"4"
"7312","08NE214-7312-0214","76.7","0","0",E7,注記,"4"
"7312","08NE214-7312-0215","64.5","0","0",E7,注記,"4"
"7312","08NE214-7312-0216","96.4","0","0",E7,注記,"4"
"7312","08NE214-7312-0217","27.5","0","0",E7,注記,"4"
"7312","08NE214-7312-0218","8.2","0","0",E7,注記,"4"
"7312","08NE214-7312-0219","14.0","0","0",E7,注記,"4"
"7312","08NE214-7312-0220","86.4","0","0",E7,注記,"4"
"7312","08NE214-7312-0221","111.6","0","0",E7,注記,"4"
"7312","08NE214-7312-0222","96.4","0","0",E7,注記,"4"
"7312","08NE214-7312-0223","104.3","0","0",E7,注記,"4"
"7312","08NE214-7312-0224","45.8","0","0",E7,注記,"4"
"7312","08NE214-7312-0225","75.3","0","0",E7,注記,"4"
"7312","08NE214-7312-0226","8.0","0","0",E7,注記,"4"
"7312","08NE214-7312-0227","42.2","0","0",E7,注記,"4"
"7312","08NE214-7312-0228","7.7","0","0",E7,注記,"4"
"7312","08NE214-7312-0229","34.0","0","0",E7,注記,"4"
"7312","08NE214-7312-0230","130.3","0","0",E7,注記,"4"
"7312","08NE214-7312-0231","46.2","0","0",E7,注記,"4"
"7312","08NE214-7312-0232","9.4","0","0",E7,注記,"4"
"7312","08NE214-7312-0233","81.6","0","0",E7,注記,"4"
"7312","08NE214-7312-0234","109.6","0","0",E7,注記,"4"
"7312","08NE214-7312-0235","40.2","0","0",E7,注記,"4"
"7312","08NE214-7312-0236","8.2","0","0",E7,注記,"4"
"7312","08NE214-7312-0237","77.9","0","0",E7,注記,"4"
"7312","08NE214-7312-0238","13.2","0","0",E7,注記,"4"
"7312","08NE214-7312-0239","8.6","0","0",E7,注記,"4"
"7312","08NE214-7312-0240","8.0","0","0",E7,注記,"4"
"7312","08NE214-7312-0241","23.5","0","0",E7,注記,"4"
"7312","08NE214-7312-0242","76.7","0","0",E7,注記,"4"
"7312","08NE214-7312-0243","35.7","0","0",E7,注記,"4"
"7312","08NE214-7312-0244","57.0","0","0",E7,注記,"4"
"7312","08NE214-7312-0245","93.2","0","0",E7,注記,"4"
"7312","08NE214-7312-0246","8.3","0","0",E7,注記,"4"
"7312","08NE214-7312-0247","134.6","0","0",E7,注記,"4"
"7312","08NE214-7312-0248","7.4","0","0",E7,注記,"4"
"7312","08NE214-7312-0249","12.0","0","0",E7,注記,"4"
"7312","08NE214-7312-0250","9.4","0","0",E7,注記,"4"
"7312","08NE214-7312-0251","80.9","0","0",E7,注記,"4"
"7312","08NE214-7312-0252","9.6","0","0",E7,注記,"4"
"7312","08NE214-7312-0253","15.6","0","0",E7,注記,"4"
"7312","08NE214-7312-0254","8.4","0","0",E7,注記,"4"
"7312","08NE214-7312-0255","8.1","0","0",E7,注記,"4"
"7312","08NE214-7312-0256","81.4","0","0",E7,注記,"4"
"7312","08NE214-7312-0257","48.6","0","0",E7,注記,"4"
"7312","08NE214-7312-0258","128.4","0","0",E7,注記,"4"
"7312","08NE214-7312-0259","9.3","0","0",E7,注記,"4"
"7312","08NE214-7312-0260","9.2","0","0",E7,注記,"4"
"7312","08NE214-7312-0261","143.0","0","0",E7,注記,"4"
"7312","08NE214-7312-0262","7.9","0","0",E7,注記,"4"
"7312","08NE214-7312-0263","8.1","0","0",E7,注記,"4"
"7312","08NE214-7312-0264","84.6","0","0",E7,注記,"4"
"7312","08NE214-7312-0265","9.4","0","0",E7,注記,"4"
"7312","08NE214-7312-0266","137.9","0","0",E7,注記,"4"
"7312","08NE214-7312-0267","69.0","0","0",E7,注記,"4"
"7312","08NE214-7312-0268","13.7","0","0",E7,注記,"4"
"7312","08NE214-7312-0269","102.8","0","0",E7,注記,"4"
"7312","08NE214-7312-0270","46.5","0","0",E7,注記,"4"
"7312","08NE214-7312-0271","98.6","0","0",E7,注記,"4"
"7312","08NE214-7312-0272","74.9","0","0",E7,注記,"4"
"7312","08NE214-7312-0273","117.5","0","0",E7,注記,"4"
"7312","08NE214-7312-0274","54.6","0","0",E7,注記,"4"
"7312","08NE214-7312-0275","47.8","0","0",E7,注記,"4"
"7312","08NE214-7312-0276","121.8","0","0",E7,注記,"4"
"7312","08NE214-7312-0277","8.6","0","0",E7,注記,"4"
"7312","08NE214-7312-0278","47.0","0","0",E7,注記,"4"
"7312","08NE214-7312-0279","10.9","0","0",E7,注記,"4"
"7312","08NE214-7312-0280","26.1","0","0",E7,注記,"4"
"7312","08NE214-7312-0281","78.8","0","0",E7,注記,"4"
"7312","08NE214-7312-0282","8.5","0","0",E7,注記,"4"
"7312","08NE214-7312-0283","8.2","0","0",E7,注記,"4"
"7312","08NE214-7312-0284","8.9","0","0",E7,注記,"4"
"7312","08NE214-7312-0285","71.5","0","0",E7,注記,"4"
"7312","08NE214-7312-0286","8.1","0","0",E7,注記,"4"
"7312","08NE214-7312-0287","106.6","0","0",E7,注記,"4"
"7312","08NE214-7312-0288","7.3","0","0",E7,注記,"4"
"7312","08NE214-7312-0289","106.9","0","0",E7,注記,"4"
"7312","08NE214-7312-0290","101.3","0","0",E7,注記,"4"
"7312","08NE214-7312-0291","7.5","0","0",E7,注記,"4"
"7312","08NE214-7312-0292","106.2","0","0",E7,注記,"4"
"7312","08NE214-7312-0293","12.1","0","0",E7,注記,"4"
"7312","08NE214-7312-0294","95.3","0","0",E7,注記,"4"
"7312","08NE214-7312-0297","7.4","0","0",E7,注記,"4"
"7312","08NE214-7312-0298","6.6","0","0",E7,注記,"4"
"7312","08NE214-7312-0299","5.8","0","0",E7,注記,"4"
"7312","08NE214-7312-0334","82.8","0","0",E7,注記,"4"
"7312","08NE214-7312-0335","102.4","0","0",E7,注記,"4"
"7312","08NE214-7312-0336","117.7","0","0",E7,注記,"4"
"7312","08NE214-7312-0337","104.5","0","0",E7,注記,"4"
"7312","08NE214-7312-0338","79.4","0","0",E7,注記,"4"
"7312","08NE214-7312-0339","110.1","0","0",E7,注記,"4"
"7312","08NE214-7312-0340","117.7","0","0",E7,注記,"4"
"7312","08NE214-7312-0341","97.5","0","0",E7,注記,"4"
"7312","08NE214-7312-0342","84.5","0","0",E7,注記,"4"
"7312","08NE214-7312-0343","61.2","0","0",E7,注記,"4"
"7312","08NE214-7312-0344","42.1","0","0",E7,注記,"4"
"7312","08NE214-7312-0345","60.5","0","0",E7,注記,"4"
"7312","08NE214-7312-0346","99.8","0","0",E7,注記,"4"
"7312","08NE214-7312-0347","91.1","0","0",E7,注記,"4"
